gauge_id,mean_sp_baseline,mean_sp_future,delta_mean_sp,max_sp_baseline,max_sp_future,delta_max_sp,rcp
55026,0.969824955357143,0.2452715925925926,-0.7245533627645504,99.48660000000001,60.54535,-38.94125000000001,rcp45
55029,0.3758221825396826,0.06715485648148148,-0.30866732605820113,56.7371,31.22705,-25.51005,rcp45
55032,2.5249099404761903,0.7297557083333333,-1.795154232142857,110.22819999999999,99.19265,-11.035549999999986,rcp45
56001,0.3209983779761905,0.04579719907407408,-0.27520117890211643,58.06055,20.1455,-37.91505,rcp45
56002,0.4144449454365079,0.07935331944444445,-0.33509162599206344,65.52225,31.805749999999996,-33.7165,rcp45
56007,0.4093751388888889,0.04834945833333333,-0.36102568055555556,73.7998,20.283949999999997,-53.51585000000001,rcp45
56012,0.9796558184523809,0.2867956388888889,-0.692860179563492,101.03525,62.30515,-38.73010000000001,rcp45
56013,0.45737138888888895,0.06515277314814816,-0.3922186157407408,68.37215,18.473399999999998,-49.89875000000001,rcp45
57004,0.04436371031746032,0.0006832685185185186,-0.0436804417989418,25.69915,1.8522,-23.84695,rcp45
57005,0.3857965773809524,0.0632454537037037,-0.3225511236772487,53.597049999999996,26.30435,-27.292699999999996,rcp45
57006,0.04040986111111111,0.0006030138888888888,-0.039806847222222226,26.12375,1.5423,-24.58145,rcp45
57007,0.20114965773809523,0.02884311111111111,-0.17230654662698414,42.222300000000004,21.550150000000002,-20.672150000000002,rcp45
57008,0.3656373561507936,0.08267317592592593,-0.2829641802248677,71.5658,37.10355,-34.46225,rcp45
57009,0.010338035714285715,5.556018518518518e-05,-0.01028247552910053,16.43285,0.11585,-16.317,rcp45
58001,0.0395689632936508,0.00039455555555555554,-0.03917440773809524,20.49775,0.66205,-19.8357,rcp45
58002,0.6995854117063491,0.18489536574074072,-0.5146900459656084,88.1542,39.3014,-48.8528,rcp45
58006,0.8046189682539682,0.21013862962962965,-0.5944803386243385,94.42345,43.078900000000004,-51.34455,rcp45
58008,0.23134683035714285,0.03106643055555556,-0.2002803998015873,44.5158,17.045250000000003,-27.470549999999996,rcp45
58009,0.02683035218253968,0.0004661944444444445,-0.026364157738095233,15.3092,2.00595,-13.30325,rcp45
58010,2.4087207936507937,0.8436196064814816,-1.5651011871693121,120.06925,90.22035,-29.8489,rcp45
58012,0.16830726686507938,0.02229925,-0.1460080168650794,38.81075,19.87525,-18.935499999999998,rcp45
59001,0.48759874503968254,0.09365469907407406,-0.3939440459656085,69.53645,24.6563,-44.88015,rcp45
60002,0.6307132390873016,0.09019737037037037,-0.5405158687169312,59.84335,34.805,-25.03835,rcp45
60003,0.1545285119047619,0.009269583333333333,-0.14525892857142858,32.75105,10.8144,-21.93665,rcp45
60005,0.23582416170634923,0.023641212962962965,-0.21218294874338628,48.26635,12.65335,-35.613,rcp45
60006,0.10047317956349207,0.004254314814814815,-0.09621886474867725,32.42715,4.6891,-27.738049999999998,rcp45
60010,0.02492904761904762,0.0008198564814814814,-0.02410919113756614,13.646,1.5214,-12.124600000000001,rcp45
60012,0.34510064980158733,0.05359274537037037,-0.291507904431217,59.28625,23.2753,-36.01095,rcp45
61001,0.009239632936507935,1.4351851851851853e-07,-0.009239489417989416,16.2473,0.00145,-16.24585,rcp45
61002,0.018211259920634923,0.00011206481481481481,-0.018099195105820108,24.2641,0.63195,-23.63215,rcp45
62001,0.27076283234126985,0.033558800925925926,-0.23720403141534394,54.3917,17.089,-37.3027,rcp45
63001,0.632616755952381,0.13078164814814813,-0.5018351078042329,62.01285,29.57425,-32.4386,rcp45
63004,3.4503200396825395,0.9530674074074075,-2.4972526322751323,130.46325,107.08015,-23.383099999999985,rcp45
64001,1.0742141716269842,0.2807770601851852,-0.793437111441799,93.78739999999999,38.4401,-55.34729999999999,rcp45
64002,0.32172341269841276,0.02281771759259259,-0.29890569510582016,58.255900000000004,16.07975,-42.17615000000001,rcp45
64006,0.2008181448412698,0.015621106481481482,-0.18519703835978832,50.369699999999995,12.6036,-37.766099999999994,rcp45
65001,1.693973630952381,0.2714204675925926,-1.4225531633597883,124.1567,53.06625,-71.09045,rcp45
65004,0.2592257291666667,0.024994972222222224,-0.23423075694444448,57.70535,18.00445,-39.700900000000004,rcp45
65005,0.06309604662698413,0.001756425925925926,-0.06133962070105821,30.52345,4.156750000000001,-26.3667,rcp45
65006,0.7458222073412699,0.08327799074074074,-0.6625442166005292,98.18135000000001,33.1836,-64.99775000000001,rcp45
65007,0.3491197470238095,0.036702652777777775,-0.3124170942460317,55.974900000000005,21.300449999999998,-34.67445000000001,rcp45
65008,9.853687966269842,2.0143752685185183,-7.839312697751323,264.54224999999997,137.6199,-126.92234999999997,rcp45
66001,0.8122619345238096,0.1730943287037037,-0.6391676058201059,75.47035,42.0857,-33.38464999999999,rcp45
66004,0.3994599156746032,0.05999063425925926,-0.33946928141534394,67.827,21.312150000000003,-46.514849999999996,rcp45
66006,0.9832334126984128,0.18337248611111112,-0.7998609265873017,82.6261,38.52995,-44.096149999999994,rcp45
66011,2.222590927579365,0.542614587962963,-1.679976339616402,133.2097,73.3178,-59.89189999999999,rcp45
67001,0.23244205357142855,0.02250786574074074,-0.20993418783068782,59.405100000000004,19.36655,-40.03855,rcp45
67005,1.6086862748015873,0.5180518101851852,-1.0906344646164021,115.0897,75.84255,-39.24714999999999,rcp45
67006,1.020866011904762,0.24215316203703702,-0.7787128498677249,91.48845,43.5738,-47.91465,rcp45
67008,0.18031536706349205,0.021781074074074074,-0.15853429298941799,48.6339,16.30005,-32.33385,rcp45
67010,1.6966949454365081,0.47954428240740743,-1.2171506630291007,111.1493,66.61055,-44.53874999999999,rcp45
67015,0.9929568650793652,0.23438671759259258,-0.7585701474867727,96.126,49.156800000000004,-46.9692,rcp45
67018,1.7886542658730158,0.5374215509259259,-1.2512327149470899,97.15899999999999,64.1559,-33.00309999999999,rcp45
67025,0.5655978918650794,0.10543715277777777,-0.4601607390873016,75.78795,28.88215,-46.9058,rcp45
67033,0.4160534821428572,0.05118943055555556,-0.3648640515873016,75.31405,22.77345,-52.5406,rcp45
68001,0.08488508432539682,0.010804532407407407,-0.07408055191798942,21.852449999999997,7.360099999999999,-14.492349999999998,rcp45
68003,0.16879032738095237,0.01649111111111111,-0.15229921626984128,25.46225,7.8823,-17.57995,rcp45
68004,0.01626701884920635,0.000852587962962963,-0.015414430886243386,11.38335,2.4839,-8.89945,rcp45
68005,0.12810506944444444,0.016200703703703703,-0.11190436574074074,32.59285,10.0942,-22.498649999999998,rcp45
68020,0.08448424107142857,0.011413194444444445,-0.07307104662698413,28.45205,7.83835,-20.6137,rcp45
69002,0.4557934424603175,0.05832928240740741,-0.3974641600529101,51.10565,19.473399999999998,-31.63225,rcp45
69007,0.2847297966269841,0.022600333333333333,-0.2621294632936508,38.0592,13.60015,-24.459049999999998,rcp45
69012,0.29498675595238094,0.04597643518518519,-0.24901032076719576,40.143100000000004,15.895150000000001,-24.247950000000003,rcp45
69015,0.9241835863095236,0.1404394259259259,-0.7837441603835977,75.7705,34.303200000000004,-41.467299999999994,rcp45
69017,0.3183502976190476,0.038210097222222225,-0.28014020039682536,46.501149999999996,15.296600000000002,-31.204549999999994,rcp45
69023,0.10649778273809525,0.007483606481481482,-0.09901417625661377,27.354100000000003,8.3591,-18.995000000000005,rcp45
69027,0.3581879712301587,0.029139606481481485,-0.3290483647486772,43.100750000000005,15.71585,-27.384900000000005,rcp45
69030,0.2322231150793651,0.016197212962962962,-0.21602590211640216,39.1862,10.8278,-28.3584,rcp45
69032,0.14556646825396824,0.010892449074074075,-0.13467401917989416,31.93625,9.91545,-22.0208,rcp45
69043,0.26292692956349206,0.022828902777777778,-0.2400980267857143,30.59735,12.17615,-18.4212,rcp45
70002,0.21016964781746028,0.02016537962962963,-0.19000426818783064,42.8443,13.35265,-29.491649999999996,rcp45
71001,0.3624601587301587,0.03704731481481482,-0.32541284391534386,46.3795,16.352899999999998,-30.026600000000002,rcp45
71004,0.5433364037698413,0.07338087037037036,-0.46995553339947094,59.0453,24.59225,-34.45305,rcp45
71006,0.7526785863095237,0.08829979166666665,-0.664378794642857,65.4589,25.246650000000002,-40.21225,rcp45
71008,0.4937888244047619,0.06708590740740741,-0.4267029169973545,56.468500000000006,26.56375,-29.904750000000007,rcp45
71014,0.41613208333333335,0.05233841203703704,-0.3637936712962963,47.08515,20.3892,-26.69595,rcp45
72002,0.2373931994047619,0.028453949074074072,-0.20893925033068783,39.9019,14.19435,-25.707549999999998,rcp45
72004,0.9336213045634922,0.10725814814814814,-0.8263631564153441,69.51185000000001,27.4424,-42.06945000000001,rcp45
72005,1.7491538392857144,0.3159639675925926,-1.4331898716931217,95.104,59.795100000000005,-35.308899999999994,rcp45
72007,0.0625989484126984,0.005367175925925926,-0.05723177248677248,23.84845,8.6335,-15.21495,rcp45
72009,0.9068168501984127,0.15115293055555556,-0.7556639196428572,62.030649999999994,33.889849999999996,-28.1408,rcp45
72014,0.05822692956349206,0.009259629629629628,-0.04896729993386244,21.043149999999997,9.6068,-11.436349999999997,rcp45
72015,1.6886017113095235,0.303269037037037,-1.3853326742724865,96.436,59.16395,-37.27205000000001,rcp45
73005,0.6130738343253967,0.07773198148148147,-0.5353418528439153,65.13695,28.759050000000002,-36.3779,rcp45
73009,1.8465846478174601,0.24197402777777777,-1.6046106200396824,107.8835,56.75085,-51.13265,rcp45
73010,0.6672762996031745,0.04136296296296296,-0.6259133366402115,51.40015,16.92585,-34.4743,rcp45
73011,0.4278797321428571,0.05361107870370371,-0.3742686534391534,54.63075,22.5903,-32.04045,rcp45
73014,3.6818004662698414,0.830795300925926,-2.8510051653439152,160.72019999999998,114.0042,-46.71599999999998,rcp45
73015,0.0414697123015873,0.005135736111111112,-0.036333976190476194,16.06215,7.7278,-8.334349999999999,rcp45
74001,0.8820174255952382,0.09991016203703704,-0.7821072635582011,81.30255,35.71235,-45.590199999999996,rcp45
74005,0.03948878968253968,0.0005341666666666666,-0.03895462301587301,18.281,3.02465,-15.25635,rcp45
74006,0.36432197420634926,0.03450521296296297,-0.3298167612433863,57.7821,22.8635,-34.9186,rcp45
74007,1.2416047519841271,0.20839168981481482,-1.0332130621693123,86.90865,54.35745,-32.551199999999994,rcp45
75003,2.3982485466269843,0.23001468981481482,-2.1682338568121695,110.8006,54.2754,-56.525200000000005,rcp45
75004,0.7311577876984128,0.0589340925925926,-0.6722236951058201,86.3121,26.439149999999998,-59.87295,rcp45
75017,0.03481692956349206,0.0007633287037037038,-0.034053600859788355,19.38765,3.3142,-16.07345,rcp45
76003,0.10320067460317461,0.008403013888888889,-0.09479766071428572,40.165350000000004,9.512550000000001,-30.652800000000003,rcp45
76005,0.39711690476190475,0.036843009259259256,-0.3602738955026455,51.098,17.29785,-33.80015,rcp45
76007,0.25703140873015873,0.01656913888888889,-0.24046226984126984,36.9337,12.66525,-24.26845,rcp45
76008,1.160259945436508,0.18319300462962962,-0.9770669408068783,69.87735,44.838,-25.039350000000006,rcp45
76011,1.6261692857142855,0.2525929074074074,-1.3735763783068782,99.29249999999999,63.8999,-35.39259999999999,rcp45
76014,2.2165490674603174,0.42728160648148145,-1.789267460978836,111.8395,66.04605,-45.79345000000001,rcp45
77002,1.0445077876984126,0.11837881944444445,-0.9261289682539682,86.41415,38.447,-47.967150000000004,rcp45
77003,1.5264720386904762,0.2462909166666667,-1.2801811220238095,91.61439999999999,60.26365,-31.35074999999999,rcp45
77004,0.38633658234126983,0.05276903703703704,-0.33356754530423277,42.41015,21.84765,-20.5625,rcp45
78003,0.6908962847222222,0.09665366666666667,-0.5942426180555556,54.534099999999995,23.63495,-30.899149999999995,rcp45
78004,1.7958319990079366,0.3821292592592592,-1.4137027397486772,91.68785,68.04509999999999,-23.642750000000007,rcp45
78006,1.0562460267857143,0.1062316388888889,-0.9500143878968255,71.98415,33.98125,-38.0029,rcp45
79002,1.1163808829365078,0.12786560185185186,-0.988515281084656,71.1707,28.780949999999997,-42.38975,rcp45
79003,2.0931152777777777,0.3697206435185185,-1.7233946342592592,120.4727,77.8072,-42.66550000000001,rcp45
79004,1.3191578323412698,0.2447749861111111,-1.0743828462301588,97.55895000000001,59.84685,-37.71210000000001,rcp45
79005,0.04726102678571428,0.0007148472222222222,-0.04654617956349206,21.83365,2.2822,-19.55145,rcp45
79006,1.2433630009920635,0.16920446296296293,-1.0741585380291006,94.2141,39.546350000000004,-54.66775,rcp45
80001,0.45302710317460315,0.047268740740740736,-0.40575836243386243,69.9371,34.3645,-35.5726,rcp45
80002,0.3006777529761905,0.02326685185185185,-0.27741090112433864,67.75045,25.6437,-42.106750000000005,rcp45
80003,2.2329455357142853,0.34938411574074074,-1.8835614199735446,145.85515,86.4322,-59.422950000000014,rcp45
80004,7.391909935515874,1.5237689953703706,-5.868140940145503,230.45095,132.85535,-97.59560000000002,rcp45
80005,4.267975044642857,0.958594212962963,-3.3093808316798943,171.22485,124.32765,-46.8972,rcp45
80006,0.2829023958333333,0.0070456203703703705,-0.27585677546296294,64.02305,10.9736,-53.04945,rcp45
81002,0.11440570436507935,0.005756657407407407,-0.10864904695767194,40.55195,9.30075,-31.251199999999997,rcp45
81003,0.6106015228174602,0.0553604074074074,-0.5552411154100527,79.7003,37.1822,-42.5181,rcp45
81004,0.39656274305555556,0.04084162962962963,-0.35572111342592594,62.30265,29.2013,-33.10135,rcp45
81006,1.4882509275793652,0.1981303148148148,-1.2901206127645504,111.88075,53.1249,-58.75585000000001,rcp45
81007,0.6389652678571429,0.07188428240740741,-0.5670809854497355,87.3817,43.98285,-43.398849999999996,rcp45
82001,0.3598278968253968,0.02527998148148148,-0.3345479153439153,54.97735,13.96925,-41.0081,rcp45
82003,0.5423390029761904,0.04038476388888888,-0.5019542390873015,73.53434999999999,25.7372,-47.79714999999999,rcp45
83003,1.0493795138888888,0.12316894907407405,-0.9262105648148148,69.85135,25.9756,-43.87575,rcp45
83004,0.9568437946428571,0.10009806481481483,-0.8567457298280422,66.68315,21.6854,-44.997749999999996,rcp45
83006,0.6364863541666668,0.04752745833333333,-0.5889588958333334,57.3488,18.545,-38.803799999999995,rcp45
83007,0.4949820684523809,0.03994925925925927,-0.4550328091931216,69.44454999999999,20.5288,-48.91574999999999,rcp45
83009,0.9376838392857142,0.10697422685185184,-0.8307096124338623,104.14005,33.526,-70.61404999999999,rcp45
83010,0.6650158333333334,0.05557131481481481,-0.6094445185185186,70.70805,23.39555,-47.3125,rcp45
83013,0.774031185515873,0.08190499537037035,-0.6921261901455027,69.14394999999999,20.5368,-48.60714999999999,rcp45
84001,0.3598109126984127,0.016898875,-0.3429120376984127,43.3691,16.0165,-27.352600000000002,rcp45
84004,0.9153181398809523,0.07749400462962963,-0.8378241352513227,62.225449999999995,25.9771,-36.248349999999995,rcp45
84005,0.6971875744047619,0.052706847222222214,-0.6444807271825397,59.2628,23.11535,-36.14745,rcp45
84008,0.6843299503968253,0.0643003425925926,-0.6200296078042327,78.5783,24.6339,-53.9444,rcp45
