gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
38014,ftd,159,130,29,5
38014,dtf,139,109,29,2
38017,ftd,0,0,0,0
38017,dtf,5,0,0,0
38018,ftd,105,81,24,15
38018,dtf,50,25,24,2
38021,ftd,113,91,22,10
38021,dtf,71,48,22,4
38026,ftd,80,58,22,12
38026,dtf,64,41,22,5
38029,ftd,29,23,6,4
38029,dtf,38,31,6,5
38030,ftd,4,1,3,3
38030,dtf,11,7,3,2
39001,ftd,38,27,11,4
39001,dtf,48,36,11,2
39002,ftd,61,37,24,22
39002,dtf,37,12,24,6
39004,ftd,0,0,0,0
39004,dtf,16,0,0,0
39005,ftd,216,154,62,10
39005,dtf,135,72,62,0
39006,ftd,51,32,19,11
39006,dtf,33,13,19,8
39007,ftd,154,125,29,9
39007,dtf,72,42,29,1
39008,ftd,62,38,24,21
39008,dtf,37,12,24,7
39010,ftd,24,16,8,6
39010,dtf,50,41,8,2
39011,ftd,60,34,25,8
39011,dtf,65,39,26,0
39012,ftd,195,151,44,16
39012,dtf,84,39,44,0
39014,ftd,0,0,0,0
39014,dtf,12,0,0,0
39015,ftd,17,12,5,5
39015,dtf,42,36,5,1
39016,ftd,38,24,14,9
39016,dtf,37,22,14,5
39017,ftd,149,123,26,9
39017,dtf,53,26,26,6
39019,ftd,14,7,7,7
39019,dtf,28,20,7,5
39020,ftd,32,14,18,17
39020,dtf,31,12,18,4
39021,ftd,60,40,20,11
39021,dtf,65,44,20,6
39022,ftd,141,114,27,18
39022,dtf,50,22,27,0
39023,ftd,2,0,1,1
39023,dtf,29,27,2,2
39025,ftd,108,81,27,12
39025,dtf,54,26,27,4
39027,ftd,6,4,1,1
39027,dtf,24,22,2,1
39028,ftd,5,3,1,0
39028,dtf,33,31,2,0
39029,ftd,71,57,13,7
39029,dtf,67,53,14,0
39034,ftd,72,47,25,21
39034,dtf,40,14,25,5
39035,ftd,25,15,10,6
39035,dtf,34,23,10,3
39036,ftd,6,1,4,4
39036,dtf,36,31,5,1
39037,ftd,7,4,3,1
39037,dtf,41,37,3,0
39042,ftd,50,27,23,22
39042,dtf,31,7,23,4
39049,ftd,245,180,65,0
39049,dtf,180,114,65,0
39052,ftd,145,116,29,8
39052,dtf,86,56,29,2
39054,ftd,127,98,29,14
39054,dtf,80,50,29,1
39056,ftd,16,3,12,6
39056,dtf,27,14,13,1
39061,ftd,21,2,19,16
39061,dtf,47,27,19,4
39065,ftd,0,0,0,0
39065,dtf,9,0,0,0
39069,ftd,172,135,37,10
39069,dtf,131,94,36,0
39072,ftd,63,39,24,16
39072,dtf,36,11,24,8
39078,ftd,34,21,12,7
39078,dtf,48,35,13,0
39081,ftd,94,70,24,11
39081,dtf,37,12,24,6
39087,ftd,164,130,34,12
39087,dtf,97,62,34,0
39088,ftd,0,0,0,0
39088,dtf,12,0,0,0
39095,ftd,114,71,42,5
39095,dtf,164,121,43,0
39099,ftd,76,48,28,26
39099,dtf,34,5,28,2
39101,ftd,7,4,3,3
39101,dtf,22,18,3,2
39105,ftd,71,47,24,15
39105,dtf,48,23,24,6
39108,ftd,25,10,15,15
39108,dtf,30,14,15,4
39114,ftd,1,0,0,0
39114,dtf,16,15,1,1
39120,ftd,8,5,2,2
39120,dtf,26,23,3,0
39125,ftd,0,0,0,0
39125,dtf,8,0,0,0
39127,ftd,0,0,0,0
39127,dtf,12,0,0,0
39141,ftd,67,40,26,8
39141,dtf,83,56,27,0
39142,ftd,39,25,14,8
39142,dtf,45,30,14,5
39143,ftd,54,33,21,17
39143,dtf,34,12,21,6
39144,ftd,52,33,19,15
39144,dtf,39,19,19,4
40003,ftd,108,80,28,20
40003,dtf,46,17,28,3
40004,ftd,114,86,28,19
40004,dtf,51,22,28,3
40005,ftd,114,85,29,18
40005,dtf,52,22,29,5
40006,ftd,132,104,28,14
40006,dtf,62,33,28,2
40007,ftd,125,96,29,17
40007,dtf,50,20,29,2
40009,ftd,82,44,38,10
40009,dtf,128,89,38,0
40010,ftd,90,70,20,10
40010,dtf,65,44,20,3
40011,ftd,103,76,27,18
40011,dtf,57,29,27,3
40012,ftd,1,0,1,1
40012,dtf,21,19,1,0
40013,ftd,91,59,32,12
40013,dtf,126,93,32,0
40016,ftd,1,0,1,1
40016,dtf,16,14,1,0
40017,ftd,133,105,28,22
40017,dtf,32,3,28,0
40018,ftd,25,15,9,7
40018,dtf,60,50,10,1
40020,ftd,143,114,29,20
40020,dtf,51,21,29,0
40021,ftd,133,104,29,16
40021,dtf,58,28,29,3
40022,ftd,99,70,29,16
40022,dtf,61,31,29,5
40033,ftd,7,2,5,5
40033,dtf,26,20,5,0
41001,ftd,176,0,0,0
41001,dtf,0,0,0,0
41003,ftd,120,93,27,17
41003,dtf,51,23,27,1
41004,ftd,68,44,23,9
41004,dtf,36,12,24,0
41005,ftd,109,81,28,17
41005,dtf,43,14,28,2
41006,ftd,139,111,28,18
41006,dtf,43,14,28,0
41009,ftd,83,53,30,8
41009,dtf,131,100,30,0
